match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
392238,1,Chennai Super Kings,Royal Challengers Bangalore,0,1,PA Patel,P Kumar,ML Hayden,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,0,2,PA Patel,P Kumar,ML Hayden,2,0,2,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,0,3,PA Patel,P Kumar,ML Hayden,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,0,4,PA Patel,P Kumar,ML Hayden,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,0,5,PA Patel,P Kumar,ML Hayden,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,0,6,PA Patel,P Kumar,ML Hayden,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,1,1,ML Hayden,JH Kallis,PA Patel,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,1,2,PA Patel,JH Kallis,ML Hayden,4,0,4,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,1,3,PA Patel,JH Kallis,ML Hayden,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,1,4,PA Patel,JH Kallis,ML Hayden,4,0,4,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,1,5,PA Patel,JH Kallis,ML Hayden,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,1,6,PA Patel,JH Kallis,ML Hayden,4,0,4,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,2,1,ML Hayden,P Kumar,PA Patel,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,2,2,PA Patel,P Kumar,ML Hayden,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,2,3,ML Hayden,P Kumar,PA Patel,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,2,4,PA Patel,P Kumar,ML Hayden,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,2,5,PA Patel,P Kumar,ML Hayden,4,0,4,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,2,6,PA Patel,P Kumar,ML Hayden,4,0,4,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,3,1,ML Hayden,JH Kallis,PA Patel,4,0,4,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,3,2,ML Hayden,JH Kallis,PA Patel,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,3,3,ML Hayden,JH Kallis,PA Patel,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,3,4,PA Patel,JH Kallis,ML Hayden,0,1,1,legbyes,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,3,5,ML Hayden,JH Kallis,PA Patel,2,0,2,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,3,6,ML Hayden,JH Kallis,PA Patel,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,4,1,ML Hayden,R Vinay Kumar,PA Patel,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,4,2,PA Patel,R Vinay Kumar,ML Hayden,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,4,3,ML Hayden,R Vinay Kumar,PA Patel,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,4,4,PA Patel,R Vinay Kumar,ML Hayden,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,4,5,PA Patel,R Vinay Kumar,ML Hayden,4,0,4,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,4,6,PA Patel,R Vinay Kumar,ML Hayden,4,0,4,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,5,1,ML Hayden,A Kumble,PA Patel,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,5,2,ML Hayden,A Kumble,PA Patel,4,0,4,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,5,3,ML Hayden,A Kumble,PA Patel,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,5,4,ML Hayden,A Kumble,PA Patel,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,5,5,PA Patel,A Kumble,ML Hayden,1,0,1,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,5,6,ML Hayden,A Kumble,PA Patel,0,0,0,,0,,,
392238,1,Chennai Super Kings,Royal Challengers Bangalore,6,1,PA Patel,R Vinay Kumar,ML Hayden,0,0,0,,0,,,
