match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,0,1,D Padikkal,DL Chahar,AJ Finch,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,0,2,D Padikkal,DL Chahar,AJ Finch,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,0,3,AJ Finch,DL Chahar,D Padikkal,0,2,2,legbyes,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,0,4,AJ Finch,DL Chahar,D Padikkal,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,0,5,AJ Finch,DL Chahar,D Padikkal,4,0,4,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,0,6,AJ Finch,DL Chahar,D Padikkal,4,0,4,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,1,1,D Padikkal,Monu Kumar,AJ Finch,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,1,2,D Padikkal,Monu Kumar,AJ Finch,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,1,3,D Padikkal,Monu Kumar,AJ Finch,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,1,4,AJ Finch,Monu Kumar,D Padikkal,0,1,1,wides,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,1,5,AJ Finch,Monu Kumar,D Padikkal,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,1,6,AJ Finch,Monu Kumar,D Padikkal,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,1,7,AJ Finch,Monu Kumar,D Padikkal,0,1,1,wides,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,1,8,AJ Finch,Monu Kumar,D Padikkal,4,0,4,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,2,1,D Padikkal,DL Chahar,AJ Finch,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,2,2,D Padikkal,DL Chahar,AJ Finch,6,0,6,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,2,3,D Padikkal,DL Chahar,AJ Finch,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,2,4,D Padikkal,DL Chahar,AJ Finch,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,2,5,AJ Finch,DL Chahar,D Padikkal,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,2,6,D Padikkal,DL Chahar,AJ Finch,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,3,1,AJ Finch,SM Curran,D Padikkal,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,3,2,D Padikkal,SM Curran,AJ Finch,0,1,1,wides,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,3,3,D Padikkal,SM Curran,AJ Finch,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,3,4,AJ Finch,SM Curran,D Padikkal,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,3,5,D Padikkal,SM Curran,AJ Finch,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,3,6,AJ Finch,SM Curran,D Padikkal,0,0,0,,1,AJ Finch,caught,RD Gaikwad
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,3,7,D Padikkal,SM Curran,V Kohli,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,4,1,V Kohli,MJ Santner,D Padikkal,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,4,2,D Padikkal,MJ Santner,V Kohli,4,0,4,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,4,3,D Padikkal,MJ Santner,V Kohli,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,4,4,D Padikkal,MJ Santner,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,4,5,V Kohli,MJ Santner,D Padikkal,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,4,6,V Kohli,MJ Santner,D Padikkal,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,5,1,V Kohli,SM Curran,D Padikkal,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,5,2,D Padikkal,SM Curran,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,5,3,V Kohli,SM Curran,D Padikkal,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,5,4,D Padikkal,SM Curran,V Kohli,4,0,4,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,5,5,D Padikkal,SM Curran,V Kohli,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,5,6,D Padikkal,SM Curran,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,6,1,D Padikkal,MJ Santner,V Kohli,0,0,0,,1,D Padikkal,caught,RD Gaikwad
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,6,2,V Kohli,MJ Santner,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,6,3,AB de Villiers,MJ Santner,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,6,4,V Kohli,MJ Santner,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,6,5,AB de Villiers,MJ Santner,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,6,6,V Kohli,MJ Santner,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,7,1,V Kohli,Imran Tahir,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,7,2,AB de Villiers,Imran Tahir,V Kohli,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,7,3,AB de Villiers,Imran Tahir,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,7,4,V Kohli,Imran Tahir,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,7,5,AB de Villiers,Imran Tahir,V Kohli,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,7,6,AB de Villiers,Imran Tahir,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,8,1,AB de Villiers,MJ Santner,V Kohli,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,8,2,AB de Villiers,MJ Santner,V Kohli,4,0,4,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,8,3,AB de Villiers,MJ Santner,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,8,4,V Kohli,MJ Santner,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,8,5,AB de Villiers,MJ Santner,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,8,6,V Kohli,MJ Santner,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,9,1,V Kohli,Imran Tahir,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,9,2,AB de Villiers,Imran Tahir,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,9,3,V Kohli,Imran Tahir,AB de Villiers,2,0,2,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,9,4,V Kohli,Imran Tahir,AB de Villiers,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,9,5,V Kohli,Imran Tahir,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,9,6,AB de Villiers,Imran Tahir,V Kohli,4,0,4,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,10,1,V Kohli,MJ Santner,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,10,2,AB de Villiers,MJ Santner,V Kohli,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,10,3,AB de Villiers,MJ Santner,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,10,4,V Kohli,MJ Santner,AB de Villiers,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,10,5,V Kohli,MJ Santner,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,10,6,AB de Villiers,MJ Santner,V Kohli,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,11,1,V Kohli,Imran Tahir,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,11,2,AB de Villiers,Imran Tahir,V Kohli,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,11,3,AB de Villiers,Imran Tahir,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,11,4,V Kohli,Imran Tahir,AB de Villiers,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,11,5,V Kohli,Imran Tahir,AB de Villiers,3,0,3,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,11,6,AB de Villiers,Imran Tahir,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,12,1,AB de Villiers,RA Jadeja,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,12,2,V Kohli,RA Jadeja,AB de Villiers,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,12,3,AB de Villiers,RA Jadeja,V Kohli,1,0,1,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,12,4,V Kohli,RA Jadeja,AB de Villiers,0,0,0,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,12,5,V Kohli,RA Jadeja,AB de Villiers,2,0,2,,0,,,
1216544,1,Royal Challengers Bangalore,Chennai Super Kings,12,6,V Kohli,RA Jadeja,AB de Villiers,0,0,0,,0,,,
