match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
548339,1,Kings XI Punjab,Mumbai Indians,0,1,N Saini,RJ Peterson,Mandeep Singh,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,0,2,N Saini,RJ Peterson,Mandeep Singh,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,0,3,N Saini,RJ Peterson,Mandeep Singh,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,0,4,Mandeep Singh,RJ Peterson,N Saini,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,0,5,N Saini,RJ Peterson,Mandeep Singh,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,0,6,Mandeep Singh,RJ Peterson,N Saini,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,1,1,N Saini,RP Singh,Mandeep Singh,4,0,4,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,1,2,N Saini,RP Singh,Mandeep Singh,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,1,3,N Saini,RP Singh,Mandeep Singh,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,1,4,N Saini,RP Singh,Mandeep Singh,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,1,5,Mandeep Singh,RP Singh,N Saini,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,1,6,N Saini,RP Singh,Mandeep Singh,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,2,1,Mandeep Singh,CJ McKay,N Saini,4,0,4,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,2,2,Mandeep Singh,CJ McKay,N Saini,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,2,3,Mandeep Singh,CJ McKay,N Saini,4,0,4,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,2,4,Mandeep Singh,CJ McKay,N Saini,2,0,2,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,2,5,Mandeep Singh,CJ McKay,N Saini,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,2,6,Mandeep Singh,CJ McKay,N Saini,4,0,4,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,3,1,N Saini,RP Singh,Mandeep Singh,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,3,2,N Saini,RP Singh,Mandeep Singh,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,3,3,Mandeep Singh,RP Singh,N Saini,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,3,4,Mandeep Singh,RP Singh,N Saini,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,3,5,N Saini,RP Singh,Mandeep Singh,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,3,6,N Saini,RP Singh,Mandeep Singh,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,4,1,N Saini,MM Patel,Mandeep Singh,2,0,2,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,4,2,N Saini,MM Patel,Mandeep Singh,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,4,3,Mandeep Singh,MM Patel,N Saini,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,4,4,Mandeep Singh,MM Patel,N Saini,4,0,4,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,4,5,Mandeep Singh,MM Patel,N Saini,1,0,1,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,4,6,N Saini,MM Patel,Mandeep Singh,0,1,1,noballs,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,4,7,N Saini,MM Patel,Mandeep Singh,0,0,0,,0,,,
548339,1,Kings XI Punjab,Mumbai Indians,5,1,Mandeep Singh,RP Singh,N Saini,0,0,0,,0,,,
