match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1254111,1,Rajasthan Royals,Punjab Kings,0,1,E Lewis,Mohammed Shami,YBK Jaiswal,1,0,1,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,0,2,YBK Jaiswal,Mohammed Shami,E Lewis,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,0,3,YBK Jaiswal,Mohammed Shami,E Lewis,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,0,4,YBK Jaiswal,Mohammed Shami,E Lewis,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,0,5,YBK Jaiswal,Mohammed Shami,E Lewis,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,0,6,YBK Jaiswal,Mohammed Shami,E Lewis,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,1,1,E Lewis,IC Porel,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,1,2,E Lewis,IC Porel,YBK Jaiswal,0,1,1,wides,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,1,3,E Lewis,IC Porel,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,1,4,E Lewis,IC Porel,YBK Jaiswal,1,0,1,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,1,5,YBK Jaiswal,IC Porel,E Lewis,0,1,1,legbyes,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,1,6,E Lewis,IC Porel,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,1,7,E Lewis,IC Porel,YBK Jaiswal,6,0,6,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,2,1,YBK Jaiswal,Mohammed Shami,E Lewis,1,0,1,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,2,2,E Lewis,Mohammed Shami,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,2,3,E Lewis,Mohammed Shami,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,2,4,E Lewis,Mohammed Shami,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,2,5,E Lewis,Mohammed Shami,YBK Jaiswal,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,2,6,E Lewis,Mohammed Shami,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,3,1,YBK Jaiswal,IC Porel,E Lewis,1,0,1,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,3,2,E Lewis,IC Porel,YBK Jaiswal,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,3,3,E Lewis,IC Porel,YBK Jaiswal,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,3,4,E Lewis,IC Porel,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,3,5,E Lewis,IC Porel,YBK Jaiswal,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,3,6,E Lewis,IC Porel,YBK Jaiswal,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,4,1,YBK Jaiswal,DJ Hooda,E Lewis,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,4,2,YBK Jaiswal,DJ Hooda,E Lewis,1,0,1,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,4,3,E Lewis,DJ Hooda,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,4,4,E Lewis,DJ Hooda,YBK Jaiswal,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,4,5,E Lewis,DJ Hooda,YBK Jaiswal,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,4,6,E Lewis,DJ Hooda,YBK Jaiswal,4,0,4,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,5,1,YBK Jaiswal,Arshdeep Singh,E Lewis,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,5,2,YBK Jaiswal,Arshdeep Singh,E Lewis,1,0,1,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,5,3,E Lewis,Arshdeep Singh,YBK Jaiswal,0,0,0,,1,E Lewis,caught,MA Agarwal
